mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.043534469604492185,0.0025010410339750457,0.00410771369934082,0.0008709842451289546,0.001,{'model__alpha': 0.001},-3.981464616028171e-10,-6.970940475491943e-10,-1.198129803487355e-09,-2.9918595425559135e-07,-1.3278720524618134e-08,-6.295160901856977e-08,1.1821684670824828e-07,1,-3.008861537285076e-08,-3.005964921129886e-08,-3.008350202201327e-08,-2.482840184840455e-10,-3.045860119310463e-08,-2.418773036355031e-08,1.197063833356875e-08
0.041992473602294925,0.0056163304031204,0.002551698684692383,0.0013782688710927413,0.01,{'model__alpha': 0.01},-2.2581369459381897e-08,-2.673627022839459e-08,-7.523443089019566e-08,-3.1310333005840035e-07,-1.0509207040757956e-06,-2.977152209424336e-07,3.914540135516747e-07,2,-9.277533136953038e-08,-9.223861363207753e-08,-9.341592342598573e-08,-2.4520510005497797e-08,-1.3928519188499251e-07,-8.84471140636168e-08,3.6684925687481454e-08
0.017105627059936523,0.008938273660255262,0.004524421691894531,0.0014394359234273955,0.1,{'model__alpha': 0.1},-2.0369047129146373e-06,-2.6129298523591562e-06,-5.575288405790948e-06,-1.284803950844252e-06,-5.9078244753512846e-05,-1.4117634335084369e-05,2.2527369807782263e-05,3,-2.491920548480429e-06,-2.484950224565482e-06,-2.502180224683755e-06,-2.1816624571372434e-06,-4.696359778259733e-06,-2.8714146466253286e-06,9.20422445920471e-07
0.009103488922119141,0.0007045638837967228,0.005605220794677734,0.0022717824023009313,1.0,{'model__alpha': 1.0},-9.534737000598636e-05,-0.0001350084825331897,-0.00011487204196580504,-4.074714217855141e-05,-0.0005564269957731292,-0.00018848040649133233,0.00018663387174546123,4,-0.00010776575084144773,-0.00011084261146952872,-0.00010435497463004412,-0.00010346150515013996,-9.257421760763411e-05,-0.0001037998119397589,6.193001240020446e-06
0.009741735458374024,0.0010066507925478268,0.004192543029785156,0.0013194797801249312,10.0,{'model__alpha': 10.0},-0.0013228076249905548,-0.001558652540554401,-0.001083100754285261,-0.0010871077732173518,-0.0021078918930389776,-0.0014319121172173092,0.0003809133720423556,5,-0.0013799113895014816,-0.0013591105282764367,-0.0014003363592426789,-0.0014237956475560342,-0.0012547990431698941,-0.001363590593549305,5.847553441168906e-05
0.008851957321166993,0.0012318907461953375,0.004556131362915039,0.00043412901573928813,100.0,{'model__alpha': 100.0},-0.0037952446682665867,-0.004136352553773226,-0.00336539109918619,-0.0036674067944892294,-0.004816717237784908,-0.003956222470700028,0.0004962475487646751,6,-0.003962045339580025,-0.0038948671766467543,-0.004060867505111929,-0.004004861573609355,-0.0037277956565980683,-0.003930087450309226,0.00011478530952685751
